Handle;Title;Body (HTML);Vendor;Product Category;Type;Tags;Published;Option1 Name;Option1 Value;Option2 Name;Option2 Value;Option3 Name;Option3 Value;Variant SKU;Variant Grams;Variant Inventory Tracker;Variant Inventory Policy;Variant Fulfillment Service;Variant Price;Variant Compare At Price;Variant Requires Shipping;Variant Taxable;Variant Barcode;Image Src;Image Position;Image Alt Text;Gift Card;SEO Title;SEO Description;Google Shopping / Google Product Category;Google Shopping / Gender;Google Shopping / Age Group;Google Shopping / MPN;Google Shopping / Condition;Google Shopping / Custom Product;Google Shopping / Custom Label 0;Google Shopping / Custom Label 1;Google Shopping / Custom Label 2;Google Shopping / Custom Label 3;Google Shopping / Custom Label 4;Variant Image;Variant Weight Unit;Variant Tax Code;Cost per item;Included / France;Price / France;Compare At Price / France;Included / International;Price / International;Compare At Price / International;Included / Union europeenne;Price / Union europeenne;Compare At Price / Union europeenne;Status
crazy-bull-anus-et-vagin-realistes-avec-posture-de-vibration-6;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_74181_4cab69356e83ef080adfa1102502248e_1.jpg?v=1699302570;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
crazy-bull-anus-et-vagin-realistes-avec-posture-de-vibration-6;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_58532_f454488c9443e62f102baf90e56cb7dd_1.jpg?v=1699302570;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
crazy-bull-anus-et-vagin-realistes-avec-posture-de-vibration-6;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_58533_79147be79e06fc165760ce754c73eacb_1.jpg?v=1699302570;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
crazy-bull-anus-et-vagin-realistes-avec-posture-de-vibration-6;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_58534_7cc503ccf7925069b2fa927c519b86ef_1.jpg?v=1699302570;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
crazy-bull-anus-et-vagin-realistes-avec-posture-de-vibration-6;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_58535_29d0ad03161072efa0811d843ced6cd4_1.jpg?v=1699302570;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fetish-submissive-dark-fouet-s-m-vegan;FETISH SUBMISSIVE DARK | Fouet S/M V?gan;"<p>Fouet en cuir vegan FETISH SUBMISSIVE ORIGIN.</p>
<p>?levez le niveau de vos jeux f?tiches et d?couvrez votre c?t? dominant ou soumis avec ce cuir vegan de qualit? ! Avec ce fouet f?tiche, vous pouvez donner du plaisir, exercer le contr?le et soumettre votre amant. Les lani?res sont en cuir souple et la poign?e est de haute qualit?, adapt?e aux joueurs avanc?s.</p>
<p>Amenez vos jeux f?tichistes ? un niveau sup?rieur et d?couvrez votre c?t? dominant ou soumis avec ce fouet f?tiche en cuir de haute qualit? SUBMISSIVE !</p>
<p>Fabriqu? en mat?riaux : n?opr?ne, m?tal sans nickel et cuir vegan. Longueur totale : 28 cm Longueur de la poign?e : 15 cm La collection Fetish Submissive est parfaite pour le BDSM, sa qualit? et sa r?sistance conviennent ? tous les jeux !</p>";FETISH SUBMISSIVE;;;;VRAI;Title;Default Title;;;;;;0.0;shopify;deny;manual;7.42;;VRAI;VRAI;8435565925116;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_97998_3e367c07a646fabd8fc46877813ddd1c_1.png?v=1699302118;1;;FAUX;;;;;;;;;;;;;;;kg;;6.19;VRAI;;;VRAI;;;VRAI;;;active
fetish-submissive-dark-fouet-s-m-vegan;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_97999_b101a914e55f7ee411dda2d33f7c5d01_1.png?v=1699302119;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fetish-submissive-dark-fouet-s-m-vegan;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_98000_58a9e84db001012da1522aa8b879c0b7_1.png?v=1699302119;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fetish-submissive-dark-fouet-s-m-vegan;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_142729_9832e6945350fbb57b18a2b102341cf9_1.png?v=1699302119;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fetish-submissive-dark-fouet-s-m-vegan;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_97996_e1c5086cf2497fb02c3710edfbaa8fa9_1.png?v=1699302119;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fetish-submissive-dark-fouet-s-m-vegan;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_97997_e79fc0882fd06c51851572d7757a5149_1.png?v=1699302119;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fetish-submissive-black-paddle-with-stitching;FETISH SUBMISSIVE BLACK PADDLE WITH STITCHING;<span>Cet objet est parfait pour pimenter vos ?bats. M?me de l?gers coups donn?s avec ce type de jouet peuvent aider ? stimuler la circulation sanguine, rendant ainsi la peau plus sensible au toucher.</span>;FETISH SUBMISSIVE;;;;VRAI;Title;Default Title;;;;;;0.0;shopify;deny;manual;7.88;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_142723_0da46a8b237e8dce74bd45c3fea04e43_1.png?v=1699301574;1;;FAUX;;;;;;;;;;;;;;;kg;;6.57;VRAI;;;VRAI;;;VRAI;;;active
fetish-submissive-black-paddle-with-stitching;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_69132_f4392abb3b2f771e1c8df4b039695f18_1.jpg?v=1699301574;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fetish-submissive-black-paddle-with-stitching;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_94957_3fcd03f1d236aad7f1a770e047f73145_1.png?v=1699301574;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fetish-submissive-black-paddle-with-stitching;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_94958_18e64c31a8e8300dc83e74c25392cc2c_1.png?v=1699301574;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fetish-submissive-black-paddle-with-stitching;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_94959_c0b461ac932fb371b22c16f0a139696b_1.png?v=1699301575;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ensemble-oeufs-masturbateurs-3-pieces-bubble;Ensemble Oeufs masturbateurs 3 pi?ces Bubble;"<p data-mce-fragment=""1"">Informations produit ""Ensemble de masturbateurs Egg, 3 pi?ces ? Bubble""</p>
<p data-mce-fragment=""1"">?</p>
<p data-mce-fragment=""1"">Dot?s d'une texture semblable ? celle de la peau, nos SF Masturbator Eggs apportent du plaisir ? la fois au corps du p?nis et ? son extr?mit?. Des formes int?rieures variables surprennent et ravissent gr?ce ? des sensations nuanc?es. Et gr?ce ? la cyber-peau innovante, il n'est pas n?cessaire d'ajouter du lubrifiant.</p>
<table data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1""></td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">?</p>
<p data-mce-fragment=""1"">Fabriqu? en TPE lisse hydroactif qui peut ?tre humidifi? avec une petite quantit? d?eau ou de salive.?</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1""></td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Parfait compagnon de voyage gr?ce ? sa taille compacte</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1""></td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Stimule tout le p?nis.</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">?</p>
<table data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Structure excitante</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Parfait lors de d?placements</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td colspan=""2"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Con?u pour un usage unique</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">?</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Satisfyer?Bubble Masturbator Egg?: Une aide efficace ? la masturbation lorsque tu es en d?placement</strong></p>
<p data-mce-fragment=""1"">?</p>
<p data-mce-fragment=""1"">Avec le Satisfyer?Bubble Masturbator Egg, tu es s?r de faire le bon choix. L??uf de masturbation est ? usage unique?: le design est en forme d??uf, discret, et est donc id?al pour un soutien rapide en d?placement. Le mat?riau innovant des ?ufs est un TPE flexible et hydroactif, qui peut ?tre humidifi? avec une petite quantit? d?eau ou de salive et assure ainsi une sensation de douceur et un plaisir r?el. M?me en d?placement, tu pourras profiter d?un maximum de plaisir sans lubrifiant.<br data-mce-fragment=""1"">La structure rainur?e stylis?e et sensuelle stimule votre sexe ? chaque mouvement.</p>";Satisfyer;;;;VRAI;Title;Default Title;;;;;;0.0;shopify;deny;manual;5.56;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/ensemble-oeufs-masturbateurs-3-pieces-bubble.png?v=1699238643;1;;FAUX;;;;;;;;;;;;;;;kg;;7.15;VRAI;;;VRAI;;;VRAI;;;active
ensemble-oeufs-masturbateurs-3-pieces-bubble;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/ensemble-oeufs-masturbateurs-3-pieces-bubble_1.png?v=1699238643;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
agas-plug-va-et-vient-telecommande;Agas - Plug va et vient t?l?command?;"<table data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Agas est notre nouveau meilleur stroker de plaisir anal qui vous stimule ? pouss?es vitesse in?gal?e de 600 fois par minute?! Plus puissant et plus rapide que tous les bouchons anaux traditionnels. Ce plug anal haute ?nergie a un corps ferme et une peau enveloppante pli?e pour permettre au corps du plug de pousser de haut en bas, ? l'int?rieur de votre cul?! Il est fabriqu? avec une base en forme d'ancre pour un port s?r et s?curis?; vous pouvez le porter soit par voie anale ou vaginale. La t?l?commande vous permet de naviguer facilement dans les 7 programmes puissants.?Agas est id?al pour le teasing, ou l'?chauffement, et plus franchement, pour l'orgasme en lui-m?me. Gr?ce ? l'?lasticit? et ? la pl?nitude de l'arri?re-train, vous pouvez cr?er toutes sortes de sensations avec la pouss?e t?lescopique ? grande vitesse et passer un moment plus riche en plaisir, seul ou avec des partenaires.</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">?</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Silicone sans danger pour le corps de qualit? sup?rieure</strong></p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Extra-doux pour un toucher confortable</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">?</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">7 modes de pouss?es</strong></p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Pour cibler les points sensibles avec des sensations intenses</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">?</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Vitesse de pouss?e folle ? 600 fois/Min</strong></p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Jouissez d'incroyables palpitations ? l'int?rieur de vous</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">?</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Corps de taille moyenne</strong></p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Apporte de l'ampleur et de la fermet?</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">?</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Base ?vas?e</strong></p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Pour garantir un port s?r et s?curis?</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">?</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">T?l?command?</strong></p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Permet une exploration ludique plus discr?te</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">?</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caract?ristiques principales</strong></p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">600 pouss?es/minute offrent une stimulation intense pour des sensations tr?s agr?ables.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">?</strong>?Les pouss?es t?lescopiques ? grande vitesse ciblent vos terminaisons nerveuses les plus sensibles.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">?</strong>?Le mat?riau extra-doux, sans danger pour le corps, assure une insertion confortable.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">??</strong>Le corps de taille moyenne donne de l'ampleur et de la fermet?.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">??</strong>7 modes de pouss?e pour une sensation accrue dans le jeu anal.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">?</strong>?Une base ?vas?e pour une utilisation s?re et s?curis?e.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">??</strong>T?l?commande incluse pour un changement de fonction facile et discret.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">??</strong>Rechargeable par USB, il permet de jouer jusqu'? 1 heure sans interruption.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">??</strong>?tanch?it? IPX7, pour pimenter l'heure de la douche ou du bain.</p>
<p data-mce-fragment=""1"">?</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Associez-le ? un lubrifiant ? base d'eau.</li>
</ul>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">? Mat?riau?: Silicone sans danger pour le corps + ABS</p>
<p data-mce-fragment=""1"">? Taille?:?5,86""*4""*1,4""</p>
<p data-mce-fragment=""1"">? Poids?: 0,34 LB</p>
<p data-mce-fragment=""1"">? Temps de charge?: 1,5 Heures</p>
<p data-mce-fragment=""1"">? Dur?e de la batterie?: 1 Heure</p>
<p data-mce-fragment=""1"">? Type de batterie?: Lithium-ion, rechargeable?</p>
<p data-mce-fragment=""1"">? ?tanch?it?: IPX7</p>
</td>
</tr>
</tbody>
</table>
<br data-mce-fragment=""1"">
<p data-mce-fragment=""1""><img src=""https://www.tendance-sensuelle.com/img/cms/4b6a8f5b-fc65-45fe-b32c-1d5ac4ce98c1.JPG"" alt="""" width=""164"" height=""78"" data-mce-fragment=""1"" data-mce-src=""https://www.tendance-sensuelle.com/img/cms/4b6a8f5b-fc65-45fe-b32c-1d5ac4ce98c1.JPG""></p>";HONEY PLAY BOX;;;;VRAI;Title;Default Title;;;;;;0.0;shopify;deny;manual;42.84;;VRAI;VRAI;HPB4605;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/agas-plug-va-et-vient-telecommande.jpg?v=1699238383;1;;FAUX;;;;;;;;;;;;;;;kg;;35.70;VRAI;;;VRAI;;;VRAI;;;active
agas-plug-va-et-vient-telecommande;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/agas-plug-va-et-vient-telecommande_3.jpg?v=1699238383;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
agas-plug-va-et-vient-telecommande;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/agas-plug-va-et-vient-telecommande_1.jpg?v=1699238261;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
agas-plug-va-et-vient-telecommande;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/agas-plug-va-et-vient-telecommande_2.jpg?v=1699238261;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
